회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,자기자본증가율,매출액증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본영업이익율,매출액영업이익률,총자본순이익률,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,순운전자본회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,종업원1인당부가가치,R & D 투자효율,경상개발비율,매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부,기업수명주기,통계청 한국표준산업분류 10차(세세분류),회생기업1,회생기업2
(주)현대미포조선,10620,201712,3.82,-9.83,-3.25,3.51,3.58,-41.86,8.5,18.14,19.37,1.23,4.4,5.07,0.28,17.41,2.29,2.21,12.83,1.07,0.38,0.37,5.63,114.76,113.14,9.52,255.66,4.36,-1.25,-3.05,-20.64,28.12,80.3,81.45,96.32,252.43,71.88,1.42,11.01,10.48,324495.21,135076.9,2590.11,106.2682907,13.31,45.15,344835.52,0.28,0,0,0,0,0,0,1,5,      강선 건조업,0,1
(주)현대미포조선,10620,201812,4.22,-58.37,39.38,-73.42,-0.94,-2.05,7.14,5.02,5.18,1.2,2.95,2.05,0.41,17.43,5.28,1.84,12.25,1.03,0.67,0.56,6.63,167.35,152.48,26.06,49.48,8.17,-7.01,-3.35,-28.41,66.9,47.38,52.01,15.44,46.45,33.1,8.89,22.09,20.93,485136.09,154157.03,1112.31,31.54068649,13.76,19.83,153015.25,0.25,0,0,0,0,0,0,0,3,      강선 건조업,0,1
(주)현대미포조선,10620,201912,9.63,-2.4,0.64,-3.14,1.59,24.6,6.38,2.04,2.62,2.71,3.09,1.79,0.87,17.17,34.16,1.96,14.8,1.28,2.76,1.69,8.06,174.21,157.6,19.95,43.61,6.8,21.73,7.45,97.09,69.63,46.69,51.61,33.47,42.55,30.37,9.53,22.38,21.99,492251.38,157397.54,1092.64,30.77078382,13.86,15.65,151469.61,0.21,0,0,0,0,0,0,0,5,      강선 건조업,0,1
대우조선해양(주),42660,201112,15.75,4,21.3,-8.4,10.16,1.29,11.26,4.03,13.74,6.23,7.28,3.45,0.86,16.62,2.8,2.34,18.01166667,3.4,1.14,1.77,-12.95,77.77,69.96,5.63,287.28,17,-0.85,-0.75,-3.69,25.82,40.75,45.3,0,225.6,74.18,10.04,-35.14,-12.95,531173.65,0,1350.11,0,5.47,6.52,73792.31,0.61,0,0,0,0,0,0,1,2,      강선 건조업,0,
대우조선해양(주),42660,201212,-22.28,-6.17,-4.38,-11.53,-9.43,-2.31,4.83,-2.06,-6.86,-0.45,-0.53,-1.74,0.85,13.22,3.27,2.13,18.01166667,3.33,1.13,1.92,-15.63,79.26,64.93,3.19,301.23,21.44,-4.27,-3.67,-14.94,24.92,34.99,42.71,0,216.22,75.08,18.08,-69.12,-11.18,486551.68,0,1213.62,0,-1.89,-2.17,-22941.85,0.68,0,0,0,0,0,0,0,1,      강선 건조업,0,
대우조선해양(주),42660,201312,-22.28,8.16,-0.12,31.91,-24.24,7.69,-0.15,-6.31,-27.09,-6.26,-6.93,-5.7,0.9,12.27,3.42,2.35,18.01166667,4.29,1.14,1.9,-31.27,90.36,78.14,3.96,472.82,27.88,-7.92,-7.52,-23.46,17.46,45.05,52.1,0,330.27,82.54,13.52,-126.69,-5.56,467066.9,0,1261.57,0,-6.7,-7.71,-84532.61,0.71,0,0,0,0,0,0,0,1,      강선 건조업,0,
대우조선해양(주),42660,201412,-4.01,5.72,0.35,12.5,-30.8,6.79,0.89,-5.47,-34.42,-3.24,-3.59,-4.94,0.9,9.64,2.89,2.5,37.82,6.29,1.05,1.68,-26.43,89.3,70.96,1.26,775.06,29.41,-5.6,-5.64,-16.85,11.43,44.05,55.44,0,543.26,88.57,20.54,-171.33,-6.64,415920.9,98830.91,1303.91,18.43294615,5.88,6.7,76666.48,0.49,0,0,0,0,0,0,1,1,      강선 건조업,0,
대우조선해양(주),42660,201512,-22.28,6.45,-6.33,6.45,-69.47,-0.85,-10.2,-14.31,-167.01,-11.6,-13.76,-12.07,0.84,8.44,2.76,2.56,13.86,11.67,0.91,1.52,-6.33,68.19,55.06,8.05,2950.77,36.36,-3.84,-4.54,-10.22,3.28,44.77,55.43,0,2480.19,96.72,19.24,-41.24,-25.86,400487.3,100996.44,1430.44,-19.80777999,-5.55,-6.78,-79327.64,0.5,0,0,0,0,0,0,0,5,      강선 건조업,0,
대우조선해양(주),42660,201612,-13.27,-20.21,-10.97,-23.57,6.55,-16.99,-4.92,-21.76,-436.45,-9.02,-11.94,-16.44,0.76,8.72,2.41,2.32,12.69,20.06,0.78,1.39,-5.87,64.68,56.02,1.81,2184.71,33.78,-4.77,-5.36,-13.5,4.38,45.99,53.1,0,1875.81,95.62,13.39,-24.51,-29,419704.33,115118.46,1337.79,-6.781767841,-2.13,-2.5,-28463.37,0.46,0,0,1,0,0,0,0,4,      강선 건조업,0,
대우조선해양(주),42660,201712,15.75,-24.02,-22.98,-16.85,353.56,-13.4,13.91,5.82,35.38,5.53,6.6,4.87,0.84,10.54,2.31,2.41,16.43,6.08,0.97,1.52,43.69,108.27,96.17,3.35,282.75,27.79,-9.17,-6.98,-24.38,26.13,51.61,58.11,0,205.41,73.87,11.18,146.26,4.44,370967.93,115651.67,1119.38,61.49293076,20.38,21.01,228119.05,0.39,0,0,0,0,0,0,0,5,      강선 건조업,0,
대우조선해양(주),42660,201812,5.62,4.12,-4.51,10.51,28.41,-13.13,7.79,3.32,9.37,8.77,10.63,2.74,0.83,8.51,3.7,2.46,13.74,2.82,1.17,1.38,9.68,137.21,112.09,6.56,210.36,21.86,-1.82,-1.53,-5.66,32.22,50.38,61.67,0,139.49,67.78,18.31,67.51,16.72,365419.89,116069.53,1199.29,44.24996639,13.48,16.66,161698.18,0.64,0,0,0,0,0,0,0,3,      강선 건조업,0,1
대우조선해양(주),42660,201912,1.74,-5.39,-3.36,-6.52,-2.22,-13.33,5.61,-0.56,-1.22,2.52,3.5,-0.4,0.72,6.3,15.53,2.22,13.53,2.2,1.07,1.18,8.1,142.92,118.81,41.86,200.3,20.41,21.72,19.54,70.97,33.3,50.66,60.93,0,128.03,66.7,16.87,56.17,18.3,366318.22,119590.97,1154.51,33.38631259,10.59,14.29,122300.14,0.83,0,0,0,0,0,0,1,3,      강선 건조업,0,1
삼성중공업(주),10140,201112,53.65,-12.93,-0.44,-18.47,12.38,1.87,13.17,6.36,19.4,6.58,8.66,4.83,0.76,20.27,2.74,2.47,11.46,3.05,1.01,1.25,-29.04,91.25,86.12,7.64,253.44,6.6,10.51,9.24,114.14,28.29,55.3,58.59,87.61,226.94,71.71,5.62,-58.59,-5.62,389139.16,155616.77,1244.89,53.21804164,16.64,20.39,207092.24,0,0,0,0,0,0,0,0,4,      강선 건조업,0,
삼성중공업(주),10140,201212,63.09,1.35,-2.41,6.86,13.76,8.2,13.36,5.5,16.04,7.3,8.32,4.82,0.88,20.26,3.15,2.71,12.79,2.92,1.25,1.46,21.35,115.22,107.38,10.42,214.88,12,1.08,0.85,6.17,31.76,57.57,61.77,37.35,168.82,68.24,6.8,51.52,8.16,367936.06,147832.41,1231.85,55.83814707,16.68,19.15,205448.68,0.27,0,0,0,0,0,0,0,1,      강선 건조업,0,
삼성중공업(주),10140,201312,71.08,4.76,-0.46,4.29,10.65,2.38,12.11,4.26,11.36,5.37,6.16,3.71,0.87,16.92,2.74,2.82,9.7,2.67,1.29,1.41,23.3,113.48,104.57,8.67,198.11,9.98,-2.6,-2.03,-17.34,33.54,56.67,61.5,28.89,161.55,66.46,7.85,66.1,7.31,363164.15,143043.79,1286.52,53.54983014,15.12,17.76,194473.79,0.94,0,0,0,0,0,0,1,3,      강선 건조업,0,
삼성중공업(주),10140,201412,7.06,-1.75,0.37,-1.27,-4.66,-13.18,5.92,1.14,2.58,1.06,1.42,0.85,0.75,12.05,2.13,2.45,8.27,2.26,1.11,1.21,44.97,105.72,94.05,3.41,207.23,15.35,0.57,0.52,2.53,32.55,54.97,61.8,51.25,179.58,67.45,11.05,204.04,3.35,363326.02,144507.14,1241.82,37.59465713,11,14.62,136591.17,0.76,0,0,0,0,0,0,1,1,      강선 건조업,0,
삼성중공업(주),10140,201512,-34.82,1.05,5.88,-4.45,-23.46,-24.57,-9.9,-12.48,-24.64,-8.73,-15.46,-7.04,0.56,8.16,1.77,1.79,6.68,1.97,0.79,0.94,35.96,105.65,90.5,10.28,305.59,22.74,0.62,0.84,2.07,24.66,50.06,58.44,24.8,224.35,75.34,14.33,268.16,3.12,364537.08,147153.25,1238.13,5.522894597,1.63,2.9,20133,0.95,0,0,1,0,0,0,1,2,      강선 건조업,0,
삼성중공업(주),10140,201612,-2.14,-0.49,15.4,-1.58,47.11,7.2,4.56,-1.33,-2.63,-0.85,-1.41,-0.8,0.6,7.43,2.03,1.73,7.62,1.98,0.87,1.04,23.01,110.01,96.45,10.88,174.37,24.56,-4.27,-4.49,-11.05,36.45,50.67,57.79,29.47,144.15,63.55,12.32,135.47,5.26,524937.98,171700.12,1447.21,27.960902,10.14,16.77,146777.39,0.72,0,0,1,0,0,0,0,5,      강선 건조업,0,
삼성중공업(주),10140,201712,-10.11,-19.74,-4.34,-31.87,-7.61,-24.13,-1.9,-4.31,-5.64,-3.38,-6.63,-2.2,0.51,6.59,1.73,1.25,8.05,1.31,0.83,0.94,-43.25,94.89,77.86,4.95,138.35,25.27,-6.33,-6.42,-14.53,41.96,40.26,49.07,53.6,123.25,58.04,17.95,-333.04,-2.64,573764.4,189722.19,1293.71,16.71672618,7.41,12.97,95914.62,0.81,0,0,0,0,0,0,0,3,      강선 건조업,0,
삼성중공업(주),10140,201812,-3.34,3.36,-4.55,9.23,16.37,-33.36,-0.08,-7.37,-6.19,-2.91,-7.77,-2.76,0.37,3.91,2.54,0.87,8.24,0.84,0.68,0.74,9.25,118.16,94.52,15.09,111.72,19.24,4.68,6.7,12.84,47.23,41.47,51.85,79.93,92.9,52.77,20.01,130.17,7.97,578356.77,198575.9,1412.19,15.44921955,6.33,17.16,89351.61,0.99,0,0,0,0,0,0,0,4,      강선 건조업,0,
삼성중공업(주),10140,201912,-5.01,-4.78,-2.63,-6.43,-22.2,39.59,0.83,-17.9,-21.93,-4.42,-8.39,-9.43,0.53,3.81,17.04,1.27,11.42,1.23,0.93,1.03,-92.1,97.75,64.75,5.42,159.1,23.81,-3.09,-3.51,-7.96,38.59,33.75,50.95,30.86,135.06,61.41,33.76,-1465.99,-1.17,567332.27,200467.88,1358.92,4.045256739,1.69,3.13,22950.05,0.7,0,0,0,0,0,0,0,1,      강선 건조업,0,
현대로템(주),64350,201312,2.94,-64.46,-22.89,-48.97,-60.14,-58.42,10.07,3.82,4.02,2.14,5.29,1.55,0.4,3.33,2.69,2.01,4.73,1.05,0.66,0.87,6.64,162.72,150.51,7.37,138.88,13.98,12.92,9.73,53.72,41.86,55.75,60.27,96.8,88.48,58.14,7.51,19.48,23.23,359868.96,153897.32,1085,47.0534647,15.61,20.22,169330.81,0.16,0,0,0,0,0,0,0,1,      기관차 및 기타 철도차량 제조업,0,
현대로템(주),64350,201412,0.13,2.95,-4.08,5.89,-2.84,-3.28,6.6,-0.47,-0.86,0.15,0.21,-0.35,0.74,14.59,1.68,2.28,6.97,1.81,1.24,1.2,4.5,208.14,191.73,8.83,153.11,17.65,-11.22,-9.36,-38.46,39.51,57.11,62,69.64,75.4,60.49,7.88,15.17,32.21,356069.89,158952.16,1146.95,36.46413553,11.32,15.61,129837.81,0.23,0,0,0,0,0,0,1,1,      기관차 및 기타 철도차량 제조업,0,
현대로템(주),64350,201512,-3.17,14.61,-1.13,24.82,-17.31,3.7,-0.36,-9.2,-19.17,-4.08,-5.83,-6.45,0.7,15.48,1.46,2.43,6.58,2.08,1.06,1.08,4.67,171.36,160.59,12.74,250.84,20.25,-10.44,-11.38,-36.87,28.5,63.28,67.52,128.49,138.25,71.5,6.28,15.09,28.12,351540.25,160597.82,1333.32,14.10296617,3.72,5.67,49577.6,0.21,0,0,1,0,0,0,0,1,      기관차 및 기타 철도차량 제조업,0,
현대로템(주),64350,201612,1.67,-11.32,-8.3,-14.57,2.05,-9.8,9.64,0.78,1.59,2.23,3.56,0.49,0.63,12.38,1.41,2.3,7.29,2.06,0.9,0.95,4.71,177.29,163.78,35.35,204.88,15.43,0.78,0.78,3.38,32.8,60.09,65.05,114.77,111.86,67.2,7.62,17.48,28.36,347050.76,170907.45,1251.23,40.89840916,11.34,17,141938.24,0.17,0,0,0,0,0,0,0,4,      기관차 및 기타 철도차량 제조업,0,
현대로템(주),64350,201712,0.91,-8.7,-6.53,-9.96,-3.33,-8.68,6.69,-1.7,-3.21,1.06,1.67,-1.08,0.64,12.21,1.65,2.27,7.72,1.89,0.96,0.99,4.27,195.25,180.72,32.48,187.94,8.91,15.57,15.23,114.08,34.73,59.38,64.15,132.57,94.61,65.27,7.44,15.25,31.3,324667.3,174493.02,1148.46,28.01963894,7.92,11.87,90970.6,0.33,0,0,0,0,0,0,0,4,      기관차 및 기타 철도차량 제조업,0,
현대로템(주),64350,201812,-4.17,-2,-3.97,-1.78,-21.88,-11.51,-0.65,-12.77,-24.39,-4.85,-8.13,-7.62,0.6,12.03,1.57,2.12,6.96,1.91,0.87,0.93,5.72,148.78,136.73,21.27,261.21,10.21,3.54,4.25,25.1,27.68,59.08,64.29,103.58,156.09,72.32,8.1,24.71,21.08,306874.03,173728.33,1106.79,13.79761479,3.83,6.35,42341.3,0.57,0,0,0,0,0,0,0,4,      기관차 및 기타 철도차량 제조업,0,
현대로템(주),64350,201912,-5.73,2.05,-3.55,5.29,-20.32,1.97,-3.81,-14.46,-35.73,-6.92,-11.38,-8.8,0.61,10.8,2.52,2.25,7.23,2.47,0.81,0.93,11.79,118.2,106.66,16.69,362.61,14.27,-3.36,-4.37,-18.46,21.62,59.86,66.33,114.01,259.6,78.38,9.76,63.39,10.21,300809.33,174496.41,1146.95,12.01489342,3.15,5.23,36141.92,0.46,0,0,0,0,0,0,0,1,      기관차 및 기타 철도차량 제조업,0,
(주)어스앤에어로스페이스,263540,201712,7.43,-74.21,-43.27,-37.58,-77.9,-38.41,21.82,2.48,0.65,0,0,0.5,0.2,2.06,2.69,0.8,13.01,0.26,0.87,0.72,2.58,364.39,239.49,39.66,47.28,0,-20.49,-13.44,0,67.9,34.32,52.21,644.6,21.1,32.1,34.28,47.24,37.88,71128.38,59294.59,268.45,0,0,0,0,3.44,0,0,0,0,0,0,0,1,      항공기용 부품 제조업,0,
(주)어스앤에어로스페이스,263540,201812,-8.57,14.65,15.11,7.74,-5.26,3.66,-2.33,-6.62,-5.08,0,0,-3.13,0.47,2.59,1.92,1.06,10.4,0.77,1.23,0.94,3.57,201.87,122.19,10.88,78.23,0,-17.4,-17.26,0,56.11,29.7,49.07,477.25,43.32,43.89,39.47,78.22,24.76,121654.79,86749.36,288.85,0,0,0,0,2.04,0,0,0,0,0,0,0,1,      항공기용 부품 제조업,0,
(주)어스앤에어로스페이스,263540,201912,-22.81,-40.55,-36.87,-37.33,-92.36,-15.64,-55.4,-125.79,-155.51,0,0,-58.9,0.47,3.66,1.93,1.03,4.5,1.24,0.75,0.94,-13.05,84.32,50.39,10.04,1287.68,0,-5.87,-8.67,0,7.21,30.91,51.72,117.31,851.25,92.79,40.24,-216.33,-9.62,83200.95,100636.52,176.78,0,0,0,0,2.1,0,0,0,0,0,0,0,1,      항공기용 부품 제조업,0,
한화에어로스페이스(주),12450,201112,6.85,10.2,-6.29,9.71,27.9,-7.83,18.48,7.8,15.88,8.23,8.51,7.55,0.97,5.61,5.78,4.17,13.95,2.04,1.84,2.48,20.97,129.2,86.93,19.51,96.51,7.47,6.18,3.29,40.64,50.89,26.21,38.96,277.71,59.26,49.11,32.72,144.78,8.8,134903.84,23287.15,641.65,126.0224572,26.5,28.71,170009.13,5.3,0,0,0,0,0,0,0,4,      항공기용 엔진 제조업,0,
한화에어로스페이스(주),12450,201212,4.45,1.48,-3.65,11.41,-2.92,-0.44,22.21,4.47,8.2,4.85,5.32,4.08,0.91,5.38,5.78,4.37,17.15,1.83,1.82,2.23,16.01,135.97,92.67,23.45,105.42,7.26,6.37,3.61,45.05,48.68,29.15,42.77,289.6,64.62,51.32,31.84,120.38,11.31,128465.7,21642.09,645.22,119.8057015,23.85,26.34,153909.23,6.6,0,0,1,0,0,0,0,3,      항공기용 엔진 제조업,0,
한화에어로스페이스(주),12450,201312,4.83,5.96,-1.95,12.66,8.06,-0.77,22.87,4.57,8.11,3.68,4.21,3.99,0.87,4.82,5.86,4.47,19.64,1.77,1.72,1.98,14.84,133.56,91.59,23.59,101.45,4.96,10.59,6.29,107.58,49.64,31.18,45.47,362.61,68.59,50.36,31.43,125.07,11.43,121796.45,89356.63,676.29,129.7332344,23.36,27.55,158010.47,7.09,0,0,0,0,0,0,0,3,      항공기용 엔진 제조업,0,
한화에어로스페이스(주),12450,201412,0.4,4.88,-17.32,7.6,-3.62,-10.18,21.64,-4.52,-7.06,0.22,0.3,-3.36,0.74,4.03,4.95,4.44,17.28,1.56,1.42,1.61,62.53,105.24,72.26,5.9,119.21,7.24,5.89,4.41,44.27,45.62,32.03,46.65,303.54,97.18,54.38,31.34,629.44,2.32,115640.8,57970.96,800.21,125.1072134,18.08,24.9,144674.98,7.36,0,0,0,0,0,0,1,3,      항공기용 엔진 제조업,0,
한화에어로스페이스(주),12450,201512,-3.59,14.05,58.27,18.9,36.64,-0.08,19.78,0.24,0.32,-1.55,-2.28,0.16,0.68,3.83,5.1,3.79,16.17,1.34,1.37,1.42,8.09,147.82,105.74,10.56,82.97,6.62,-0.7,-0.5,-4.8,54.65,34.79,48.64,271.71,60.2,45.35,28.47,88,15.73,189871.01,59833.52,932.14,82.09113705,16.72,26.28,155867.27,8.02,0,0,1,0,0,0,0,5,      항공기용 엔진 제조업,0,
한화에어로스페이스(주),12450,201612,7.09,37.6,60.97,39.15,4.26,34.65,20.36,9.83,15.08,3.09,4.28,7.09,0.72,4.19,4.96,3.19,13.18,1.53,1.36,1.47,8.67,141.23,102.17,13.08,141.48,13.57,2.39,2.25,10.33,41.41,35.58,49.19,240.85,84.1,58.59,27.65,94.73,14.36,307124.74,148500.11,1304.21,96.56498582,22.74,36.53,296574.96,6.29,0,0,0,0,0,0,0,2,      항공기용 엔진 제조업,0,
한화에어로스페이스(주),12450,201712,2.37,1.68,4.89,1.97,-6.83,19.8,18.23,-1.13,-2.11,1.45,1.97,-0.84,0.74,4.35,4.13,3.03,10.81,1.86,1.23,1.5,12.14,132.45,94.35,21.55,163.53,14.37,2.61,2.21,11.28,37.95,35.14,49.33,259.22,98.15,62.05,28.76,117.41,12.08,520205.15,264415.21,2246.02,76.64373146,17.75,24.2,398704.64,6.74,0,0,1,0,0,0,0,5,      항공기용 엔진 제조업,0,1
한화에어로스페이스(주),12450,201812,1.14,28.69,20.12,36.75,20.85,5.64,17.92,1.11,2.05,0.81,1.19,0.75,0.68,3.42,3.77,2.84,12.28,1.85,1.07,1.33,12.15,123.31,81.33,20.25,180.63,13.95,0.49,0.52,2.26,35.63,34.57,52.42,370.43,119.29,64.37,34.04,180.09,9.91,1067060.41,529061.39,4729.34,69.34240982,15.65,25.99,739925.4,3.4,0,0,0,0,0,0,0,2,      항공기용 엔진 제조업,0,1
한화에어로스페이스(주),12450,201912,2.78,17.73,6.32,17.71,8.33,18.21,19.41,3.09,5.92,2.05,3.14,2.02,0.65,3.2,4.15,2.98,14.86,1.92,0.99,1.25,8.53,137.08,97.14,30.04,204.99,14.01,6.59,7.33,31.62,32.79,37.14,52.4,316.54,116.59,67.21,29.14,107.71,14.18,857578.33,493316.63,4277.22,87.94023699,17.63,29.17,754156.41,1.05,0,0,0,0,0,0,1,2,      항공기용 엔진 제조업,0,1
케이알모터스(주),40,201112,2.21,-7.85,-3.04,-10.17,3.06,-11.77,12.11,1.49,2.81,2.16,2.36,1.37,0.92,4.44,4.33,2.18,3.61,1.89,1.79,1.66,11.18,145.56,96.95,30.43,93.9,7.73,8.29,4.19,51.98,51.57,36.48,54.76,101.31,72.95,48.43,33.39,106.69,17.14,218791.79,157807.5,505.07,0,2.11,2.2,10665.53,0,0,0,0,0,0,0,1,4,      모터사이클 제조업,0,
케이알모터스(주),40,201212,-6.47,-10.51,-3.38,-15.53,-11.59,-23.33,5.87,-8.41,-12.71,-4.91,-6.33,-6.52,0.78,3.75,3.32,1.72,3.46,1.51,1.59,1.45,10.93,140.95,84.37,23.39,96.27,8.72,-11.1,-6.64,-62.47,50.95,30.94,51.69,100.97,71.98,49.05,40.15,138.18,15.02,224137.32,166503.96,479.23,0,-20.44,-24.9,-97935.26,0,0,0,0,0,0,0,1,1,      모터사이클 제조업,0,
케이알모터스(주),40,201312,-4.29,-2.01,1.02,-3.22,-5.73,1.66,7.59,-6.64,-11.2,-2.95,-3.5,-5.6,0.84,4.46,3.25,1.77,4.03,1.69,1.69,1.64,14.49,129.91,93.98,17.23,104.02,9.07,-3.12,-1.87,-17.55,49.02,36.93,51.05,141.12,80.18,50.98,27.66,120.12,11.75,237899.15,161108.36,493.38,0,8.02,9.42,39574.47,0,0,0,0,0,0,0,1,2,      모터사이클 제조업,0,
케이알모터스(주),40,201412,-4.6,17.03,13.52,12.29,-20.13,-19.9,1.5,-15.96,-24.69,-9.04,-14.38,-10.03,0.63,4.04,2.28,1.32,4.63,1.55,1.06,1.26,-52.13,95.64,63.66,8.49,198.94,17.56,-17.56,-20.06,-66.56,33.45,32.61,48.99,338.01,153.13,66.55,33.43,-732.54,-2.24,219941.99,119050.19,470.25,0,3.22,5.52,15126.22,0.11,0,0,0,0,1,0,1,1,      모터사이클 제조업,0,
케이알모터스(주),40,201512,-4.59,15.14,3.81,21.4,47.99,1.14,2.52,-20.58,-29.24,-10.91,-19.91,-11.27,0.55,2.94,2.5,1.24,10.4,1.42,0.89,1.09,26.45,108.1,66.92,15.64,132.57,15.06,-29.12,-32.43,-110.21,43,31.97,51.65,537.98,111.12,57,38.1,508.3,3.87,242817.66,140379.51,617.88,7.461501451,2.93,5.73,18117.84,0.14,0,0,0,0,0,0,0,1,      모터사이클 제조업,0,
케이알모터스(주),40,201612,-2.26,-5.51,-11.34,-5.13,-7.38,5.1,8.88,-11.77,-15.29,-5.31,-9.6,-6.51,0.55,2.52,2.8,1.35,19.21,1.3,0.96,1.07,27.58,108.65,66.03,21.11,137.27,15.52,-16.74,-17,-62.38,42.15,31.52,51.86,865.64,113.25,57.85,39.23,492.68,4.13,312359.69,200501.77,845.87,16.90682753,6.24,10.96,52810.11,0.1,0,0,0,0,0,0,0,5,      모터사이클 제조업,0,
케이알모터스(주),40,201712,-6.04,-27.16,-11.87,-43.96,-27.93,-50.86,-20.73,-75.61,-58.35,-20.23,-62.48,-24.48,0.32,2.26,1.62,0.75,14.01,0.77,0.56,0.69,-56.66,96.71,64.82,15.47,139.8,22.19,-11.14,-16.9,-29.27,41.7,26.74,39.9,727.36,98.93,58.3,32.98,-970.29,-1.36,399749.32,62389.66,847.21,-37.50836975,-17.7,-46.07,-149939.45,7.13,0,0,0,0,0,0,0,1,      모터사이클 제조업,0,
케이알모터스(주),40,201812,-3.14,42.84,9.44,100.96,54.56,-12.24,-1.73,-66.85,-42.47,-12.35,-44.46,-18.56,0.28,2.08,1.96,0.67,4.77,0.64,0.49,0.56,4.48,123.1,92.73,43.61,121.62,6.47,-10.69,-24.86,-90.62,45.12,42.28,56.13,127.76,101.06,54.88,24.67,131.48,10.53,447727.71,106312.46,1259.36,-10.93521781,-3.89,-16.47,-48960,4.44,0,0,0,0,0,0,1,1,      모터사이클 제조업,0,
케이알모터스(주),40,201912,-4.31,-6.99,26.1,-39.39,-49.62,262.6,-0.74,-30.96,-78.1,-16.49,-18.59,-27.45,0.89,7.24,9.22,2.06,8.77,2.52,1.37,1.9,-7.88,61.02,43.16,18.3,309.21,36.66,-9.43,-7.74,-19.43,24.44,25.87,36.58,66.12,245.28,75.56,29.28,-45.83,-23.36,836148.9,126754.65,1715.25,-15.26337272,-7.44,-8.09,-127624.52,2.48,0,0,0,1,0,0,0,5,      모터사이클 제조업,0,
(주)DB하이텍,990,201112,-0.75,-13.19,-7.89,-10.08,-22.6,-10.94,16.62,-17.74,-27.74,-3.34,-7.81,-7.59,0.43,5.87,5.9,0.7,20.51,1.56,0.59,1.87,-2.14,35.2,25.5,5.04,289.22,57.65,5.87,9.47,7.57,25.69,16.9,23.33,336.28,257.97,74.31,27.57,-14.97,-42.95,284943.29,596524.9,467.1,29.7816315,18.17,39.45,84860.76,11.34,0,1,0,0,0,0,0,3,    전자집적회로 제조업,0,
(주)DB하이텍,990,201212,-0.31,-3.44,-9.69,10.52,-5.57,6.98,16.38,-5.31,-10.47,-1.33,-2.64,-2.66,0.5,6.32,7.33,0.82,28.86,1.97,0.67,2.01,-4.8,55.66,41.39,7.19,298,57.69,7.77,11.39,10.08,25.13,19.86,26.7,384.99,190.94,74.87,25.64,-32.18,-21.27,287622.85,631966.15,502.5,37.06979249,21.22,41.58,106621.19,8.8,0,0,0,0,0,0,1,3,    전자집적회로 제조업,0,
(주)DB하이텍,990,201312,-0.16,-8.58,-7.2,-27.88,-29.61,-16.42,18.08,-16.82,-33.51,-0.87,-1.95,-7.49,0.45,5.34,5.76,0.75,20.81,1.99,0.57,1.86,-3.89,46.76,31.58,7.39,416.9,62.57,5.99,10.36,7.72,19.35,14.23,21.07,199.26,232.89,80.65,32.46,-28.51,-23.99,280084.67,682609.71,494.11,31.92886686,18.1,38.8,89427.86,8.99,0,0,0,0,0,0,0,3,    전자집적회로 제조업,0,
(주)DB하이텍,990,201412,0.67,-6.95,-6.96,11.04,-41.05,14.98,24.11,-13.56,-47.32,4.46,8.03,-7.54,0.56,6.09,5.45,0.92,17.22,3.49,0.66,2.41,-8.81,65.77,47.39,10.72,715.95,66.85,4.42,6.73,5.81,12.26,18.11,25.14,225.55,311.87,87.74,27.94,-53.69,-13.08,275045.16,738062.03,492.68,34.07353642,19.02,33,93717.61,7.36,0,0,0,0,0,1,1,2,    전자집적회로 제조업,0,
(주)DB하이텍,990,201512,2.5,-0.02,-9.91,36.42,110.48,17.42,34.46,19.01,67.63,12.69,18.75,12.87,0.68,5.72,5.39,1.19,16.56,3.56,0.84,2.28,14.23,138.4,104.2,44.31,287.57,53.39,13.74,15.06,19.1,25.8,25.83,34.3,207.92,96.06,74.2,24.71,89.06,9.52,243664.34,773788.42,491.34,79.07529365,39.21,57.93,192678.29,7.41,0,0,0,0,0,1,0,3,    전자집적회로 제조업,0,
(주)DB하이텍,990,201612,4.41,0.22,2.73,9.23,34.58,15.98,37.51,11.43,29.65,17.49,22.3,8.96,0.78,6.05,5.6,1.43,17.48,2.59,1.12,2.19,16.33,134.53,106.69,42.15,188.6,42.8,31.09,25.94,47.48,34.65,29.65,37.39,249.46,80.2,65.35,20.69,80.62,9.6,242862.21,796551.05,482.07,68.60237183,34.56,44.11,166609.23,6.95,0,0,0,0,0,1,1,3,    전자집적회로 제조업,0,1
